Waterbody OGF ID,Waterbody Location Identifier,Official Name,Official French Name,Unofficial Name,Latitude,Longitude,Effective Date,Expiry Date
125208708,16-3053-59984,,,NL (Unofficial Name),54.0989336,-89.9778208,01/01/2022,12/31/2022
125208708,16-3191-58216,Obabigan Lake,lac Obabigan,,52.507605,-89.7079582,01/01/2022,12/31/2022
125208708,16-3298-58695,Downes Lake,lac Downes,,52.9457897,-89.5380101,01/01/2022,12/31/2022
125208708,16-3251-59550,Bibby Bay,baie Bibby,,53.7137507,-89.6367005,01/01/2022,12/31/2022
125208708,16-3247-58299,Schryburt Lake,lac Schryburt,,52.5884774,-89.5894989,01/01/2022,12/31/2022
125208708,16-3246-58735,Maria Lake,lac Maria,,52.9862236,-89.6134219,01/01/2022,12/31/2022
125208708,16-3242-60163,Goose River,rivière Goose,,54.2652825,-89.6888588,01/01/2022,12/31/2022
125208708,16-3242-58939,,,NL (Unofficial Name),53.1643516,-89.627681,01/01/2022,12/31/2022
125208708,16-3236-57584,Cawston Lakes,lacs Cawston,,51.9503856,-89.5745225,01/01/2022,12/31/2022
125208708,16-3221-57473,Ozhuskans Rapids,rapides Ozhuskans,,51.8514463,-89.5960793,01/01/2022,12/31/2022
125208708,16-3201-60021,,,NL (Unofficial Name),54.1375357,-89.7539704,01/01/2022,12/31/2022
125208708,16-3115-58312,Lafferty Lake,lac Lafferty,,52.6056116,-89.7774536,01/01/2022,12/31/2022
125208708,16-3193-59161,Kaneesose Lake,lac Kaneesose,,53.3766814,-89.7330673,01/01/2022,12/31/2022
125208708,16-3129-57476,Tullabee Lake,lac Tullabee,,51.8450111,-89.7150764,01/01/2022,12/31/2022
125208708,16-3190-58495,Bate Lake,lac Bate,,52.7723104,-89.682408,01/01/2022,12/31/2022
125208708,16-3186-57456,Lysander Creek,ruisseau Lysander,,51.8302909,-89.6369605,01/01/2022,12/31/2022
125208708,16-3173-57419,Badesdawa River,rivière Badesdawa,,51.6454387,-89.6873812,01/01/2022,12/31/2022
125208708,16-3169-58036,Brock Lake,lac Brock,,52.3524564,-89.6859486,01/01/2022,12/31/2022
125208708,16-3164-58700,Corbiere Lake,lac Corbière,,52.9553473,-89.7273425,01/01/2022,12/31/2022
125208708,16-3159-58570,Swalm Lake,lac Swalm,,52.8420257,-89.7329933,01/01/2022,12/31/2022
125208708,16-3147-59703,Trout Lake,lac Trout,,53.83755,-89.81698,01/01/2022,12/31/2022
125208708,16-3137-59334,,,NL (Unofficial Name),53.5185228,-89.8102,01/01/2022,12/31/2022
125208708,16-2990-57445,Atik Creek,ruisseau Atik,,51.7825972,-89.985229,01/01/2022,12/31/2022
125208708,16-3201-59682,Sandybank Lake,lac Sandybank,,53.8369372,-89.733418,01/01/2022,12/31/2022
125208708,16-5880-53689,Cabin Lake,lac Cabin,,48.46868,-85.80943,01/01/2022,12/31/2022
125208708,15-6635-57672,Delmer Lake,lac Delmer,,52.0291239,-90.6215477,01/01/2022,12/31/2022
125208708,15-6358-58962,Nikitowa River,rivière Nikitowa,,53.0819093,-91.0704273,01/01/2022,12/31/2022
125208708,15-6358-58573,Harness Lake,lac Harness,,52.8521145,-90.9859753,01/01/2022,12/31/2022
125208708,15-6358-58165,Mavin Lake,lac Mavin,,52.4902754,-90.9992134,01/01/2022,12/31/2022
125208708,15-3533-57556,Packman Lake,lac Packman,,51.9373423,-95.1317998,01/01/2022,12/31/2022
125208708,15-6353-57515,Redpath Creek,ruisseau Redpath,,51.8766608,-91.1702845,01/01/2022,12/31/2022
125208708,15-6352-57569,Kinloch Lake,lac Kinloch,,51.9470821,-91.0250852,01/01/2022,12/31/2022
125208708,15-3534-57628,Moar Lake,lac Moar,,51.990139,-95.113465,01/01/2022,12/31/2022
125208708,15-6359-58944,Nikitowa Lake,lac Nikitowa,,53.1751651,-90.9253475,01/01/2022,12/31/2022
125208708,15-3534-57982,Laronde Lake,lac Laronde,,52.3051507,-95.1465452,01/01/2022,12/31/2022
125208708,15-6361-58462,Sunday Bay,baie Sunday,,52.7427589,-91.0017875,01/01/2022,12/31/2022
125208708,16-5882-53205,East Pukaskwa River,rivière Pukaskwa Est,,48.0263525,-85.8178353,01/01/2022,12/31/2022
125208708,15-3535-58390,Palsen River,rivière Palsen,,52.6899526,-95.1545519,01/01/2022,12/31/2022
125208708,16-5882-53206,Robin Creek,ruisseau Robin,,48.021605,-85.8292655,01/01/2022,12/31/2022
125208708,16-5883-53149,Brown Lake,lac Brown,,47.97635,-85.8142,01/01/2022,12/31/2022
125208708,15-3538-58112,Assapan Lake,lac Assapan,,52.4277733,-95.1501553,01/01/2022,12/31/2022
125208708,16-5888-53649,Birch Lake,lac Birch,,48.4400156,-85.7967275,01/01/2022,12/31/2022
125208708,16-5889-53617,Lower Birch Lake,lac Lower Birch,,48.40424,-85.7986,01/01/2022,12/31/2022
125208708,15-6343-57904,Spyer Lake,lac Spyer,,52.2446809,-91.0343556,01/01/2022,12/31/2022
125208708,15-6342-58331,Monaco Lake,lac Monaco,,52.6362333,-91.009023,01/01/2022,12/31/2022
125208708,16-5875-53668,Lurch Lake,lac Lurch,,48.4488088,-85.821685,01/01/2022,12/31/2022
125208708,16-5844-53278,Camp Lake,lac Camp,,48.098358,-85.8711575,01/01/2022,12/31/2022
125208708,15-3520-57482,Cavanagh Lake,lac Cavanagh,,51.8678664,-95.1530467,01/01/2022,12/31/2022
125208708,16-5801-53704,Reverse Creek,ruisseau Reverse,,48.4332456,-85.9189315,01/01/2022,12/31/2022
125208708,15-6387-58722,Pollux Lake,lac Pollux,,52.9777287,-90.9447914,01/01/2022,12/31/2022
125208708,16-5813-53195,Imogene River,rivière Imogene,,48.0247646,-85.9096669,01/01/2022,12/31/2022
125208708,15-6385-58425,Nango River,rivière Nango,,52.6535658,-91.1598362,01/01/2022,12/31/2022
125208708,16-5821-53342,Cascade Lake,lac Cascade,,48.15758,-85.89582,01/01/2022,12/31/2022
125208708,15-6384-57646,Coull Lake,lac Coull,,52.0184362,-90.9862345,01/01/2022,12/31/2022
125208708,16-5832-53174,Schist Falls,chutes Schist,,48.00674,-85.88471,01/01/2022,12/31/2022
125208708,15-3532-57908,Ritchie Lake,lac Ritchie,,52.2531017,-95.1513635,01/01/2022,12/31/2022
125208708,15-6378-58276,Nott Lake,lac Nott,,52.5871315,-90.9795123,01/01/2022,12/31/2022
125208708,16-5893-53398,Frappier Lake,lac Frappier,,48.20674,-85.79804,01/01/2022,12/31/2022
125208708,15-6374-59557,Bearbone Lake,lac Bearbone,,53.7090192,-90.8949765,01/01/2022,12/31/2022
125208708,16-5851-53630,Louie Lake,lac Louie,,48.4137833,-85.8565314,01/01/2022,12/31/2022
125208708,15-6371-58517,Stewart Bay,baie Stewart,,52.7913269,-90.9529842,01/01/2022,12/31/2022
125208708,15-6368-58610,Staunton Lake,lac Staunton,,52.8953854,-90.9646208,01/01/2022,12/31/2022
125208708,16-5857-53669,Lurch Falls,chutes Lurch,,48.45146,-85.84165,01/01/2022,12/31/2022
125208708,15-6366-57868,Sasiginaga Lake,lac Sasiginaga,,52.2191799,-91.0058161,01/01/2022,12/31/2022
125208708,15-6365-58721,Castor Lake,lac Castor,,52.9788582,-90.9632435,01/01/2022,12/31/2022
125208708,16-5862-53705,Lurch River,rivière Lurch,,48.4851066,-85.8450638,01/01/2022,12/31/2022
125208708,16-5869-53260,Bertha Lake,lac Bertha,,48.07745,-85.84208,01/01/2022,12/31/2022
125208708,15-3525-58057,Sparrowhawk Lake,lac Sparrowhawk,,52.3832828,-95.1322905,01/01/2022,12/31/2022
125208708,16-6018-53262,Windigo Creek,ruisseau Windigo,,48.0734008,-85.6321115,01/01/2022,12/31/2022
125208708,15-3555-58278,Meandrine Lake,lac Meandrine,,52.5628623,-95.082876,01/01/2022,12/31/2022
125208708,16-5969-53188,David Lakes,lacs David,,48.01492,-85.69853,01/01/2022,12/31/2022
125208708,16-5971-53287,West Pukaskwa Lake,lac Pukaskwa Ouest,,48.1060004,-85.696785,01/01/2022,12/31/2022
125208708,15-3557-58371,Perreault Lake,lac Perreault,,52.6615596,-95.1445193,01/01/2022,12/31/2022
125208708,16-5984-53762,Binekan Lake,lac Binekan,,48.5286628,-85.6734062,01/01/2022,12/31/2022
125208708,16-5994-53206,Maple Creek,ruisseau Maple,,48.0277036,-85.6643492,01/01/2022,12/31/2022
125208708,16-5996-53078,Pipe River,rivière Pipe,,47.9268696,-85.6844759,01/01/2022,12/31/2022
125208708,15-6312-59425,Schade River,rivière Schade,,53.1911116,-90.9312414,01/01/2022,12/31/2022
125208708,15-3541-57815,Goldthorpe Lake,lac Goldthorpe,,52.1538559,-95.1246512,01/01/2022,12/31/2022
125208708,16-5999-53527,Gornupkagama Lake,lac Gornupkagama,,48.3214627,-85.6537297,01/01/2022,12/31/2022
125208708,15-6321-57440,Upturnedroot Lake,lac Upturnedroot,,51.8286883,-91.0776845,01/01/2022,12/31/2022
125208708,15-6304-60702,,,NL (Unofficial Name),54.7641384,-90.9735355,01/01/2022,12/31/2022
125208708,16-6027-53429,Fox River,rivière Fox,,48.2318899,-85.6184169,01/01/2022,12/31/2022
125208708,15-3569-57610,Keeper River,rivière Keeper,,51.680837,-94.7132842,01/01/2022,12/31/2022
125208708,16-6030-53598,Nighthawk Falls,chutes Nighthawk,,48.38536,-85.60886,01/01/2022,12/31/2022
125208708,16-6032-53283,East Pukaskwa Lake,lac Pukaskwa Est,,48.1028665,-85.6158949,01/01/2022,12/31/2022
125208708,16-6037-53578,McCrea Creek,ruisseau McCrea,,48.3535106,-85.6113598,01/01/2022,12/31/2022
125208708,16-6039-53485,Pinei Lake,lac Pinei,,48.3042028,-85.6186427,01/01/2022,12/31/2022
125208708,16-6043-53263,Macassa Creek,ruisseau Macassa,,48.0802428,-85.6099761,01/01/2022,12/31/2022
125208708,16-6043-53264,Stoney Creek,ruisseau Stoney,,48.087048,-85.5954768,01/01/2022,12/31/2022
125208708,16-5996-53095,Little Pipe River,petite rivière Pipe,,47.9486605,-85.6950704,01/01/2022,12/31/2022
125208708,15-6330-58757,Drewery Lake,lac Drewery,,53.0176416,-91.0099249,01/01/2022,12/31/2022
125208708,16-5770-53240,Tagouche Creek,ruisseau Tagouche,,48.059109,-85.9624791,01/01/2022,12/31/2022
125208708,16-5895-53149,Kink Lake,lac Kink,,47.9860536,-85.8066796,01/01/2022,12/31/2022
125208708,16-5895-53186,Loon Lake,lac Loon,,48.00424,-85.79307,01/01/2022,12/31/2022
125208708,16-5895-53247,Perry Creek,ruisseau Perry,,48.0705093,-85.7991323,01/01/2022,12/31/2022
125208708,16-5905-53762,,,Lake Four (Unofficial Name),48.5344214,-85.7740894,01/01/2022,12/31/2022
125208708,15-6336-58164,Witty Lake,lac Witty,,52.486281,-91.0366531,01/01/2022,12/31/2022
125208708,15-6335-58001,Stirland Lake,lac Stirland,,52.336733,-91.0406402,01/01/2022,12/31/2022
125208708,15-6333-59458,Garrett Lake,lac Garrett,,53.6454154,-90.9840879,01/01/2022,12/31/2022
125208708,16-5906-53261,Perry Lake,lac Perry,,48.0877457,-85.7780163,01/01/2022,12/31/2022
125208708,15-6318-58813,Quantrill Lake,lac Quantrill,,53.0602954,-91.0296501,01/01/2022,12/31/2022
125208708,16-5913-53613,South Soldier Lake,lac Soldier Sud,,48.39725,-85.77001,01/01/2022,12/31/2022
125208708,15-6320-57904,Yates Lake,lac Yates,,52.2617448,-91.0700271,01/01/2022,12/31/2022
125208708,15-6328-58850,Eberle Lake,lac Eberle,,53.0957778,-91.0175431,01/01/2022,12/31/2022
125208708,16-5913-53631,North Soldier Lake,lac Soldier Nord,,48.41452,-85.76722,01/01/2022,12/31/2022
125208708,16-5949-53687,Rein Lake,lac Rein,,48.47172,-85.71627,01/01/2022,12/31/2022
125208708,15-6324-59763,Michikan Lake,lac Michikan,,53.91888,-90.98315,01/01/2022,12/31/2022
125208708,15-6324-58590,Brouse Lake,lac Brouse,,52.8672996,-91.0301293,01/01/2022,12/31/2022
125208708,15-6324-58182,Huke Lake,lac Huke,,52.5075287,-91.0577454,01/01/2022,12/31/2022
125208708,16-5953-53126,Pipe Lake,lac Pipe,,47.96147,-85.72331,01/01/2022,12/31/2022
125208708,15-6321-58275,Waito Lake,lac Waito,,52.5815334,-91.0472623,01/01/2022,12/31/2022
125208708,16-5893-53335,McDougall Lake,lac McDougall,,48.1542,-85.79978,01/01/2022,12/31/2022
125208708,15-3547-58019,Hamilton Lake,lac Hamilton,,52.3556566,-95.1327623,01/01/2022,12/31/2022
125208708,15-6492-57482,Otoonabee Lake,lac Otoonabee,,51.8618647,-90.8337982,01/01/2022,12/31/2022
125208708,15-6524-60566,,,NL (Unofficial Name),54.6358253,-90.6389962,01/01/2022,12/31/2022
125208708,15-6519-58077,Kipping Lake,lac Kipping,,52.3966836,-90.768863,01/01/2022,12/31/2022
125208708,15-6519-58008,Mawley Lake,lac Mawley,,52.3401538,-90.7664347,01/01/2022,12/31/2022
125208708,15-6515-57483,Otoonabee Creek,ruisseau Otoonabee,,51.8638581,-90.790451,01/01/2022,12/31/2022
125208708,15-6098-59605,Knife Lake,lac Knife,,53.83235,-91.28307,01/01/2022,12/31/2022
125208708,15-6511-59746,Lusty Lake,lac Lusty,,53.89115,-90.7063,01/01/2022,12/31/2022
125208708,15-6505-58187,Bregent Lake,lac Bregent,,52.4949885,-90.7919491,01/01/2022,12/31/2022
125208708,15-6504-57853,Frog Rapids,rapides Frog,,52.2014683,-90.7916158,01/01/2022,12/31/2022
125208708,16-5589-53681,Caribou Lake,lac Caribou,,48.46563,-86.20389,01/01/2022,12/31/2022
125208708,15-6498-59133,Mistus River,rivière Mistus,,53.3384511,-90.705629,01/01/2022,12/31/2022
125208708,15-6532-59784,Tweddle Lake,lac Tweddle,,53.94024,-90.66795,01/01/2022,12/31/2022
125208708,15-6478-58335,Auguston River,rivière Auguston,,52.6532875,-90.9050523,01/01/2022,12/31/2022
125208708,15-6474-57686,Chellew Lake,lac Chellew,,52.0610739,-90.846147,01/01/2022,12/31/2022
125208708,15-6472-58717,McGruer Lake,lac McGruer,,52.9759755,-90.8086922,01/01/2022,12/31/2022
125208708,15-6469-58613,Cemetery Lake,lac Cemetery,,52.8724386,-90.8248791,01/01/2022,12/31/2022
125208708,15-6469-57481,Obabika Narrows,passage Obabika,,51.8651424,-90.8730317,01/01/2022,12/31/2022
125208708,16-5554-53719,Willow River,rivière Willow,,48.4990588,-86.2437408,01/01/2022,12/31/2022
125208708,15-6467-57927,Boulay Lake,lac Boulay,,52.2654306,-90.8440491,01/01/2022,12/31/2022
125208708,16-5566-53785,Chigamiwinigum Falls,chutes Chigamiwinigum,,48.55896,-86.2325,01/01/2022,12/31/2022
125208708,15-6394-57683,Weicker Lake,lac Weicker,,52.0598922,-90.9679721,01/01/2022,12/31/2022
125208708,15-6500-57880,Horseshoe Lake,lac Horseshoe,,52.2331066,-90.7603181,01/01/2022,12/31/2022
125208708,15-6582-60331,,,NL (Unofficial Name),54.4230344,-90.5618333,01/01/2022,12/31/2022
125208708,15-6632-59750,Bland Lake,lac Bland,,53.89417,-90.50612,01/01/2022,12/31/2022
125208708,15-6632-58099,Kitchenham Lake,lac Kitchenham,,52.4248352,-90.5887713,01/01/2022,12/31/2022
125208708,15-6617-58210,Barland Lake,lac Barland,,52.5092248,-90.6161744,01/01/2022,12/31/2022
125208708,15-6615-59658,Fawn Lake,lac Fawn,,53.8195468,-90.5434992,01/01/2022,12/31/2022
125208708,15-6615-58618,Doubtful Lake,lac Doubtful,,52.8842155,-90.6158486,01/01/2022,12/31/2022
125208708,15-6612-58692,Erichsen Lake,lac Erichsen,,52.9576717,-90.6178192,01/01/2022,12/31/2022
125208708,15-6598-59786,Woolhead Lake,lac Woolhead,,53.93218,-90.56963,01/01/2022,12/31/2022
125208708,15-6598-57443,Williams Lake,lac Williams,,51.8130044,-90.7284758,01/01/2022,12/31/2022
125208708,15-6589-59712,Kino Lake,lac Kino,,53.8498812,-90.5841063,01/01/2022,12/31/2022
125208708,15-6526-57854,Morris River,rivière Morris,,52.0323897,-91.0338589,01/01/2022,12/31/2022
125208708,15-6583-57874,Wapamisk Creek,ruisseau Wapamisk,,52.2144325,-90.6867234,01/01/2022,12/31/2022
125208708,15-6531-58429,Donnelly River,rivière Donnelly,,52.6306349,-90.8424216,01/01/2022,12/31/2022
125208708,15-6581-58283,Cattral Lake,lac Cattral,,52.586881,-90.67206,01/01/2022,12/31/2022
125208708,15-6572-58561,North Caribou Lake,lac Caribou Nord,,52.7729187,-90.7326213,01/01/2022,12/31/2022
125208708,15-6569-58301,Farah Lake,lac Farah,,52.6014709,-90.6866088,01/01/2022,12/31/2022
125208708,15-6566-59748,Peliti Lake,lac Peliti,,53.89181,-90.61402,01/01/2022,12/31/2022
125208708,15-6566-58727,Schade Lake,lac Schade,,53.0006273,-90.68082,01/01/2022,12/31/2022
125208708,15-6565-57725,Sudds Lake,lac Sudds,,52.0907927,-90.7096765,01/01/2022,12/31/2022
125208708,15-6544-58003,Green Bug Lake,lac Green Bug,,52.3277173,-90.7374891,01/01/2022,12/31/2022
125208708,15-6541-59840,Bostwick Lake,lac Bostwick,,53.98036,-90.64796,01/01/2022,12/31/2022
125208708,15-6456-58687,Eyapamikama Lake,lac Eyapamikama,,52.9446955,-90.9084945,01/01/2022,12/31/2022
125208708,15-6588-59730,Southorn Lake,lac Southorn,,53.8768225,-90.5923058,01/01/2022,12/31/2022
125208708,15-6407-58055,Brodeur Lake,lac Brodeur,,52.378028,-90.9429689,01/01/2022,12/31/2022
125208708,16-5732-53259,Sund Lake,lac Sund,,48.08266,-86.01562,01/01/2022,12/31/2022
125208708,16-5732-53260,Perry Lake,lac Perry,,48.07864,-86.00814,01/01/2022,12/31/2022
125208708,16-5732-53277,Berkstrom Lake,lac Berkstrom,,48.0971,-86.01024,01/01/2022,12/31/2022
125208708,16-5732-53278,Steeres Lake,lac Steeres,,48.0991554,-86.0073671,01/01/2022,12/31/2022
125208708,15-6422-57499,Obabika Lake,lac Obabika,,51.8750893,-90.9147476,01/01/2022,12/31/2022
125208708,15-3513-57649,Berens River,rivière Berens,,51.9960921,-94.2533989,01/01/2022,12/31/2022
125208708,16-5744-53295,Scapula Lake,lac Scapula,,48.11715,-86.00056,01/01/2022,12/31/2022
125208708,15-6410-58704,Stanley Lake,lac Stanley,,52.9685988,-90.8998571,01/01/2022,12/31/2022
125208708,16-5581-53621,Ahdik Lake,lac Ahdik,,48.41174,-86.21473,01/01/2022,12/31/2022
125208708,16-5745-53258,Buchanan Lake,lac Buchanan,,48.0764957,-85.9953731,01/01/2022,12/31/2022
125208708,15-6425-57814,Kecheokagan Lake,lac Kecheokagan,,52.1856611,-90.9006794,01/01/2022,12/31/2022
125208708,16-5761-53257,Holly Creek,ruisseau Holly,,48.0824149,-85.9789823,01/01/2022,12/31/2022
125208708,15-6402-57832,North Pipestone River,rivière Pipestone Nord,,52.191481,-90.9451959,01/01/2022,12/31/2022
125208708,15-6400-57479,Dehoux Lake,lac Dehoux,,51.8768476,-90.9590681,01/01/2022,12/31/2022
125208708,16-5763-53740,Oskabukuta River,rivière Oskabukuta,,48.5153373,-85.9731375,01/01/2022,12/31/2022
125208708,15-6399-60033,,,NL (Unofficial Name),54.1607591,-90.8576184,01/01/2022,12/31/2022
125208708,15-3519-57834,Bradburn Lake,lac Bradburn,,52.1929366,-95.1442947,01/01/2022,12/31/2022
125208708,15-6398-59854,Masikesk Lake,lac Masikesk,,54.00264,-90.86558,01/01/2022,12/31/2022
125208708,15-6398-57962,Hulse Lake,lac Hulse,,52.3030433,-90.9503714,01/01/2022,12/31/2022
125208708,16-6046-53605,Foster Lake,lac Foster,,48.39091,-85.58664,01/01/2022,12/31/2022
125208708,15-3516-57742,Pascall Lake,lac Pascall,,52.108898,-95.1429858,01/01/2022,12/31/2022
125208708,16-5667-53380,Hideaway Lake,lac Hideaway,,48.2437252,-86.1335442,01/01/2022,12/31/2022
125208708,16-5592-53609,Oiseau Creek,ruisseau Oiseau,,48.3987175,-86.1931249,01/01/2022,12/31/2022
125208708,15-6451-58075,Bradford Lakes,lacs Bradford,,52.3970266,-90.8692182,01/01/2022,12/31/2022
125208708,16-5604-53701,Brush Creek,ruisseau Brush,,48.4824175,-86.1809974,01/01/2022,12/31/2022
125208708,15-6445-59744,Severn Lake,lac Severn,,53.9493518,-90.7644573,01/01/2022,12/31/2022
125208708,15-6444-58187,Donnelly Lake,lac Donnelly,,52.4985615,-90.8731898,01/01/2022,12/31/2022
125208708,15-6441-59187,Makoop Lake,lac Makoop,,53.4055716,-90.8688093,01/01/2022,12/31/2022
125208708,16-5618-53498,White Gravel River,rivière White Gravel,,48.3042908,-86.1592906,01/01/2022,12/31/2022
125208708,16-5640-53757,Umbata Falls,chutes Umbata,,48.53918,-86.13794,01/01/2022,12/31/2022
125208708,15-6438-58639,Seeseep Lake,lac Seeseep,,52.9058755,-90.8570818,01/01/2022,12/31/2022
125208708,15-6424-58612,Hodgson Lake,lac Hodgson,,52.8766345,-90.876706,01/01/2022,12/31/2022
125208708,16-5663-53401,North Swallow River,rivière Swallow Nord,,48.2134629,-86.1100783,01/01/2022,12/31/2022
125208708,16-5727-53684,Willow Lake,lac Willow,,48.46948,-86.00711,01/01/2022,12/31/2022
125208708,16-5667-53381,Grandma Stevens Pond,étang Grandma Stevens,,48.19396,-86.10249,01/01/2022,12/31/2022
125208708,15-6432-58742,De Blicquy Lake,lac De Blicquy,,53.0095173,-90.8666879,01/01/2022,12/31/2022
125208708,15-6431-59131,Nekikamog River,rivière Nekikamog,,53.258934,-90.8494584,01/01/2022,12/31/2022
125208708,15-6430-57629,Mallett Lake,lac Mallett,,51.9927604,-90.9165327,01/01/2022,12/31/2022
125208708,16-5682-53350,Swallow River,rivière Swallow,,48.1755291,-86.0845437,01/01/2022,12/31/2022
125208708,15-6428-59614,Makoop River,rivière Makoop,,53.6505084,-90.9393429,01/01/2022,12/31/2022
125208708,15-6427-57740,Carrick Lake,lac Carrick,,52.1082948,-90.9144077,01/01/2022,12/31/2022
125208708,16-5707-53313,Cascade Falls,chutes Cascade,,48.13388,-86.04654,01/01/2022,12/31/2022
125208708,16-5801-53648,East Reverse Creek,ruisseau Reverse Est,,48.4332679,-85.9188958,01/01/2022,12/31/2022
125208708,15-6436-58222,Profit Lake,lac Profit,,52.5369824,-90.8838634,01/01/2022,12/31/2022
125208708,15-4214-59209,Oasis Creek,ruisseau Oasis,,53.4446039,-94.2040975,01/01/2022,12/31/2022
125208708,15-5622-58168,Purmal Lake,lac Purmal,,52.4987792,-92.0814684,01/01/2022,12/31/2022
125208708,15-4804-57680,Mahkahtahkahmaekoo Sahkaheekahn/Sampson Lake,Mahkahtahkahmaekoo Sahkaheekahn/lac Sampson,Sampson Lake (Unofficial Name),52.0650489,-93.2846008,01/01/2022,12/31/2022
125208708,15-4808-58257,Tallrice Lake,lac Tallrice,,52.5769636,-93.2891637,01/01/2022,12/31/2022
125208708,15-5618-58502,Morelly Lake,lac Morelly,,52.7951488,-92.108562,01/01/2022,12/31/2022
125208708,15-5617-57668,Stonyshore Lake,lac Stonyshore,,52.0461915,-92.1044945,01/01/2022,12/31/2022
125208708,15-5616-57760,Cornfield Lake,lac Cornfield,,52.1365009,-92.1008544,01/01/2022,12/31/2022
125208708,15-5615-60431,Hanson River,rivière Hanson,,54.5326339,-92.0646304,01/01/2022,12/31/2022
125208708,15-5591-58910,Nekence Creek,ruisseau Nekence,,53.16514,-92.1007343,01/01/2022,12/31/2022
125208708,15-4828-57732,Harling Lake,lac Harling,,52.1136004,-93.2506216,01/01/2022,12/31/2022
125208708,16-6874-52524,Neomi Lake,lac Neomi,,47.39586,-84.50971,01/01/2022,12/31/2022
125208708,16-6875-52487,McComb Lake,lac McComb,,47.36341,-84.51614,01/01/2022,12/31/2022
125208708,15-5609-60839,Brice Creek,ruisseau Brice,,55.0268623,-91.8540042,01/01/2022,12/31/2022
125208708,15-5609-60078,Warnock Lake,lac Warnock,,54.21177,-92.0784,01/01/2022,12/31/2022
125208708,15-5604-60430,Bonnell Lake,lac Bonnell,,54.5421523,-92.1031807,01/01/2022,12/31/2022
125208708,16-6876-52468,Wells Lake,lac Wells,,47.354216,-84.52312,01/01/2022,12/31/2022
125208708,15-4832-58776,Stain River,rivière Stain,,53.0605768,-93.2507649,01/01/2022,12/31/2022
